tweet_text,cyberbullying_type
I needed a dessert  #mkr,other_cyberbullying
@user FUCKING STOP KILLING US IN THE NAME OF PROFITS!,other_cyberbullying
I'm an idiotð,other_cyberbullying
RT @user: Fringe Review: Kirsty Mac- Feminazi  http://t.co/oTJRrspUUB #Adelaide #ADLfringe @user @user,other_cyberbullying
GTFOH Jeff..u being a bully..!,other_cyberbullying
@user @user not sure,other_cyberbullying
@user you a bully,other_cyberbullying
@user congrats.,other_cyberbullying
RT @user: I KNEW THEYD FUCKING BRING UP AJ'S DANCING SHOES THEY NEVER DISAPPOINT!!!!! https://t.co/KUs13t0LmP,other_cyberbullying
@user @user feminazi...yes...just like invading Poland..,other_cyberbullying
Mrrglgrgl.,other_cyberbullying
Fucking idiots,other_cyberbullying
https://t.co/UKaXNN8z2K via @user,other_cyberbullying
... Guys?,other_cyberbullying
OOOOOOOOOOOOH MY FUCKING GOD!!!!!,other_cyberbullying
@user weird.,other_cyberbullying
@user it's like d&amp;d for peasants.,other_cyberbullying
ð£MIND YOUR FUCKING BUSINESS!!! https://t.co/QickrzbpIM,other_cyberbullying
@user uh. every dev makes mistakes.,other_cyberbullying
haha http://t.co/x01ghRTb8O,other_cyberbullying
@user http://t.co/4I4S1dYgGG,other_cyberbullying
@user ❤️,other_cyberbullying
"@user hmm. using grafana, and it's giving me errors.",other_cyberbullying
@user awesome! :D,other_cyberbullying
#BlameOneNotAll http://t.co/kv1YdbBh2Y,other_cyberbullying
@user Ty!,other_cyberbullying
@user randi at http://t.co/dr8FqxKYmq,other_cyberbullying
Pennsylvania,other_cyberbullying
@user yup!,other_cyberbullying
@user @user YES,other_cyberbullying
@user http://t.co/ElwRyZZhT2,other_cyberbullying
20 goto 10,other_cyberbullying
2-3 meetings left. Likely sometime next week. @user,other_cyberbullying
STOP SAYING SASS OR I WILL PUT MY FOOT UP YOUR ASS #MKR,other_cyberbullying
#BlameOneNotAll http://t.co/fPZvjSybFf,other_cyberbullying
@user @user Bitter Geno.,other_cyberbullying
@user @user @user i saw. &lt;3 metafilter. :),other_cyberbullying
@user https://t.co/FO2FBlj5wy,other_cyberbullying
SO READY. #warlords #selfie http://t.co/byVeuYJUru,other_cyberbullying
SIIIIGH http://t.co/BpJX5JwhlH,other_cyberbullying
RT @user: fucking pet peeve!!!!! https://t.co/JaOnXJIWr6,other_cyberbullying
"@user ooo, link?",other_cyberbullying
vomit. #stopwadhwa2015 http://t.co/78tLSv56cs,other_cyberbullying
@user Being blocked isn't harassment.,other_cyberbullying
NEW CLICKY http://t.co/qGsdU9mrmT,other_cyberbullying
maria is a flipping bully.,other_cyberbullying
@user uh.,other_cyberbullying
PVP TIME #selfie #warlords http://t.co/5CehYdUyBs,other_cyberbullying
But nobody likes you #prayforlynn&amp;tony #MKR 🙏,other_cyberbullying
#MKR #MKR2015,other_cyberbullying
@user @user squeeeee :P,other_cyberbullying
"Murlocs are bad poets,",other_cyberbullying
@user @user,other_cyberbullying
hes a darn TL bully i swear,other_cyberbullying
@user i like you.,other_cyberbullying
ACTUAL C:,other_cyberbullying
@user https://t.co/7WVhLvkcqS,other_cyberbullying
@user 1 bedroom apartment.,other_cyberbullying
@user steak.,other_cyberbullying
I like watching logs. http://t.co/6w7R8ldFXO,other_cyberbullying
@user i do not :(,other_cyberbullying
THEY JUST SAID IT AGAIN. I am dying.,other_cyberbullying
@user 800 sq ft,other_cyberbullying
@user @user ;),other_cyberbullying
HARRY FUCKING DOMINATED THAT SONG!!! HE HAS.BLOWN ME AWAY!,other_cyberbullying
@user heh.,other_cyberbullying
â±âââââââââââ²,other_cyberbullying
"@user TOO. damn you, siri.",other_cyberbullying
@user @user *hugs*,other_cyberbullying
WIRED IS WRONG.,other_cyberbullying
MRN. http://t.co/R9Sv0ogFQn,other_cyberbullying
Can Kat get any nastier? #mkr,other_cyberbullying
@user doing okay,other_cyberbullying
#milkshake,other_cyberbullying
@user @user #feminazi,other_cyberbullying
RT @user: Schumer Filibuster Of Gorsuch Is Idiotic - Lunch Alert! https://t.co/kvnzCSK5tX @user @user @user¦,other_cyberbullying
@user @user removed? i still see it.,other_cyberbullying
@user I HATE UR GUTS. Y DO U HATE VIDEO GAMES SO MUCH?,other_cyberbullying
@user you an idiot dude... douche bag ð,other_cyberbullying
"@user not yet. :(  all talk, no email.",other_cyberbullying
@user @user &gt;.&gt; i did a CW.,other_cyberbullying
&gt;selfish,other_cyberbullying
@user http://t.co/888ioKZaPg,other_cyberbullying
"@user gosh, i love tank girl. &lt;3",other_cyberbullying
@user @user @user yesssss,other_cyberbullying
https://t.co/DLu5foEDhY omg @user &lt;3 &lt;3 &lt;3,other_cyberbullying
RT @user: FUCKING LIT!!!! @user https://t.co/W8poUyRL9L,other_cyberbullying
"MAKE THE DAMN CALL, PEOPLE. https://t.co/9GZW7kgeoh",other_cyberbullying
GOOOOOOOOOOAAALLLL GOOOOOOOOOOOAAALLL GOOOOOOOOOOOOAALLLL,other_cyberbullying
@user https://t.co/Dyk83xWVfN,other_cyberbullying
ââââââ       cube ent,other_cyberbullying
RT @user: @user link btw https://t.co/bnNDBC5ob4,other_cyberbullying
ððððððððð,other_cyberbullying
Kendall Fucking Jenner made a stupid Pepsi ad? OH MY GOD WHAT? THIS IS OUTRAGEOUS SOMEONâ¦,other_cyberbullying
RT @user: HOOOOOOLLLLLLEEEEYYYYYY SSSSHHHHHIIIITTTTTTTTTT. http://t.co/gqwavclHDN,other_cyberbullying
Don't follow jerks,other_cyberbullying
Vivek is very disappointed in NPR. #stopwadhwa2015 http://t.co/aaEwseh0CV,other_cyberbullying
@user: Net bullying!!!//jajajajajaja te amo,other_cyberbullying
I miss you.,other_cyberbullying
@user no,other_cyberbullying
@user lmao you a damn fool 😂😂,other_cyberbullying
"Funny dev joke, y/n? My sense of humor is weird.",other_cyberbullying
@user ...WTF?,other_cyberbullying
@user https://t.co/kz2xEYD0JG,other_cyberbullying
@user working on it.,other_cyberbullying
@user 😊😊😊,other_cyberbullying
@user @user BULLY. =|,other_cyberbullying
@user http://t.co/2AXPNlSIkg,other_cyberbullying
@user NOT FOR MUCH LONGER,other_cyberbullying
#BlameOneNotAll http://t.co/mwAuSM8iBh,other_cyberbullying
@user &lt;3,other_cyberbullying
PEPE PEPE PEPE!!!!,other_cyberbullying
@user http://t.co/2AXPNlSIkg,other_cyberbullying
I hate y'all 😂😂 #MKR,other_cyberbullying
RT @user: @user @user http://t.co/GPImWC8fpw,other_cyberbullying
@user @user i'm not giving a talk. ;),other_cyberbullying
RT @user: @user I FUCKING KNOW!!!!!!! I was like.... WTF??????? https://t.co/CBLkGsNeOZ,other_cyberbullying
MAGICAL DICK SCRUB,other_cyberbullying
Sassy girls rule. #killerblonds #MKR,other_cyberbullying
Happiest doggie ever. http://t.co/4y4SrZcXxB,other_cyberbullying
4. I get bullied.,other_cyberbullying
Dara : https://t.co/QB0Y4O6epR,other_cyberbullying
@user  Stupid. Got it.,other_cyberbullying
RT @user: @user @user @user @user @user @user @user @user LOL sorta like you can't take th…,other_cyberbullying
@user http://t.co/P8NuTOSWBo,other_cyberbullying
@user @user top kek,other_cyberbullying
RT @user: rns gary johnson i'm tryna fuck some aliens!!!!,other_cyberbullying
Oh kat.... never mind #cuntandandre #mkr,other_cyberbullying
"@user @user Email, if you don't mind. &gt;.&gt;  @user is http://t.co/EnPJTYIgWj, i'm randi@user.io.",other_cyberbullying
@user @user https://t.co/CkX9tJ8Ay5,other_cyberbullying
Still grinning. 😁 http://t.co/2isypVUpyg,other_cyberbullying
@user randi@user.io,other_cyberbullying
@user not really. i don't like freebsd as a desktop.,other_cyberbullying
Idiots @user @user @user @user https://t.co/t4j7xCcfWz,other_cyberbullying
RT @user: @user #disappointwadhwa2015,other_cyberbullying
"@user lots more to come, i'm sure. :)",other_cyberbullying
@user jesus,other_cyberbullying
"@user ooo, i like that.",other_cyberbullying
RT @user: THAT'S WHAT U FUCKING GET FOR PUSHING THAT DOG!!!!!!!!! https://t.co/4qxS1zEnrm,other_cyberbullying
OH MY GOD CHRISTMAS VERSION http://t.co/gZ4HfALaZc,other_cyberbullying
@user randi#1266,other_cyberbullying
@user sometimes. :),other_cyberbullying
@user http://t.co/CAXXUs108l,other_cyberbullying
@user ❤️❤️❤️😘,other_cyberbullying
@user @user @user @user oh dear lord.,other_cyberbullying
@user YOU IS MY INSPIRATION SELENA FOLLOW ME I SUFFER BULLYING :/,other_cyberbullying
@user probs not.,other_cyberbullying
@user Oh Hal! ð±ðð³,other_cyberbullying
Pepperidge farm remembers.,other_cyberbullying
RT @user: @user http://t.co/DwYiFAVtAm,other_cyberbullying
"-- Silicon Valley, HBO.",other_cyberbullying
SICK HIM,other_cyberbullying
@user aw. &gt;.&gt;,other_cyberbullying
@user yu bullied me but I miss yu!!!! Haha,other_cyberbullying
@user yes,other_cyberbullying
@user hahahahhahaha.,other_cyberbullying
Me and my girl Lokra. #selfie http://t.co/pt5R7QXRC1,other_cyberbullying
"@user this is like vegan powers, right?",other_cyberbullying
@user: @user io io alu record ho vine sai pe hahahaha lol anywaaaaaays..... haha,other_cyberbullying
#GamerGate https://t.co/m7CvrqG8r7,other_cyberbullying
I hate Mrs. Mckenna,other_cyberbullying
@user lol,other_cyberbullying
@user ❤️❤️,other_cyberbullying
@user tweetsave breaks dev policy iirc. &gt;.&gt;,other_cyberbullying
@user @user http://t.co/BXygHtfPk6,other_cyberbullying
RT @user: don't let an idiot ruin your day.,other_cyberbullying
@user youre soooo lame(:,other_cyberbullying
79 days left. &gt;.&lt;   http://t.co/es45e5CfgO,other_cyberbullying
@user check it - https://t.co/BCdYXQzAm7,other_cyberbullying
*gag* https://t.co/R4seYFa5s8 #stopwadhwa2015,other_cyberbullying
STOP SAYING CYBER HACKERS @user omg,other_cyberbullying
I'm always being bullied =(,other_cyberbullying
me: jinho is so violent,other_cyberbullying
@user @user @user BLIZZARD MAKES HALFLIFE 3,other_cyberbullying
@user jira/bitbucket. :),other_cyberbullying
@user @user sure!,other_cyberbullying
#dream #noizeMC #нойз #репаблик #pe:public #club #april #go #love #coon https://t.co/B6QdaDYEfW,other_cyberbullying
@user heh. HEH.,other_cyberbullying
"@user @user @user ""you're""",other_cyberbullying
@user i haven't used it. &gt;.&gt;,other_cyberbullying
@user no. dog treats.,other_cyberbullying
"RT @user: #BlameOneNotAll because men's egos are just so, so fragile.",other_cyberbullying
RT @user: @user http://t.co/ww13aIeTw2,other_cyberbullying
@user wat?,other_cyberbullying
@user my timeline,other_cyberbullying
"I reload.""",other_cyberbullying
FEELS.,other_cyberbullying
@user http://t.co/GKHEJyxzig,other_cyberbullying
@user none.,other_cyberbullying
@user Coz no one else will #mkr,other_cyberbullying
#BlameOneNotAll http://t.co/nlmoJ9dz8O,other_cyberbullying
@user @user ☺️☺️☺️,other_cyberbullying
@user I HAVE JACKETS. ACTUAL JACKETS. WITH FAKE POCKETS.,other_cyberbullying
RT @user: @user @user LINE PIECE,other_cyberbullying
@user @user @user,other_cyberbullying
@user @user LOL,other_cyberbullying
@user ❤️❤️❤️❤️,other_cyberbullying
@user &lt;3,other_cyberbullying
im bullyed :(,other_cyberbullying
@user ❤️❤️❤️❤️,other_cyberbullying
naga don't go,other_cyberbullying
@user @user i'm not your manager!,other_cyberbullying
BULLYING THE CHUBBY COUPLE DAMN FUN LEH :D,other_cyberbullying
@user sorry. &gt;.&gt;,other_cyberbullying
@user siiiiiiiiiiiiiiiiiiiiiiiigh,other_cyberbullying
Dare I say it?,other_cyberbullying
@user just checking. :),other_cyberbullying
@user dye *your* hair,other_cyberbullying
"#fullmcintosh bro""",other_cyberbullying
Youâ¦,other_cyberbullying
@user dat evernote integration.,other_cyberbullying
@user nope! 34 in september. :),other_cyberbullying
@user WHAT,other_cyberbullying
that'â¦,other_cyberbullying
@user https://t.co/151ilFynIp,other_cyberbullying
@user ok yeah i am.,other_cyberbullying
Spoilers. http://t.co/m5Z3q4XCpG,other_cyberbullying
@user http://t.co/rFODaqEHAW,other_cyberbullying
Public speaking.,other_cyberbullying
10 Standup,other_cyberbullying
@user @user omg omg omg,other_cyberbullying
Fml http://t.co/CqHgitWO5Z,other_cyberbullying
@user I'm not linking doxx.,other_cyberbullying
@user BULLY! B(,other_cyberbullying
@user ouch.,other_cyberbullying
@user https://t.co/VzW3DRXruL,other_cyberbullying
@user OH NOES,other_cyberbullying
@user lolllllll.,other_cyberbullying
RT @user: SHES SO FUCKING ANNOYING https://t.co/QXrKnfUQqA,other_cyberbullying
No. http://t.co/ljHm8Wd27r,other_cyberbullying
@user @user I LOVE YOU NAYADRI &lt;3 &lt;3 &lt;3,other_cyberbullying
I'm being bullied by @user (-_-) ...,other_cyberbullying
"I will knock you down, wohoo",other_cyberbullying
@user yup!,other_cyberbullying
@user never tried,other_cyberbullying
BLIZZCON ANNOUNCED,other_cyberbullying
RT @user: @user @user http://t.co/QCLsQaxoJr,other_cyberbullying
"@user er, hat",other_cyberbullying
@user SHUT UP,other_cyberbullying
@user mine did too.,other_cyberbullying
Harper Lee is trending.,other_cyberbullying
@user You're a feminazi?!?,other_cyberbullying
@user &lt; biggest bully alive .. :(,other_cyberbullying
DFUJIOLADFSHJIOfdy808y*(!@#$hO;IFVCGDHNDASHIGFODSA' http://t.co/USop7dCoSS,other_cyberbullying
@user BOOOOOOOOO!!!! YOU BUNCH OF FUCKING CROOKS!!!,other_cyberbullying
lol sitting next to zynga management.,other_cyberbullying
RT @user: @user http://t.co/rgnQMZiEAS,other_cyberbullying
@user BULLY,other_cyberbullying
@user not sure. i didn't see it.,other_cyberbullying
"@user is fuckn Twitter Bully, die slow u grenade launcher",other_cyberbullying
@user BULLY.,other_cyberbullying
@user @user @user @user,other_cyberbullying
@user no. i am resisting.,other_cyberbullying
@user did bully just wish me happy birthday maaaad! x,other_cyberbullying
@user yessss *quiet fist pump* i am a trendsetter,other_cyberbullying
https://t.co/pa6NEkmpOM (via @user) http://t.co/40AAFfii1q,other_cyberbullying
SLIPPERS?? WITH MY UGLY ASS TOES?? NAH https://t.co/xQHiJAsnye,other_cyberbullying
existing *dye*. derp.,other_cyberbullying
@user jdkdldk lindo💕 define feminazi,other_cyberbullying
RT @user: @user @user @user only sluts have skin and hair.  proper ladies are literal skeletons,other_cyberbullying
@user nun un :/ no bully here I'm no tammi,other_cyberbullying
@user oooo. i do love ballet flats.,other_cyberbullying
@user omg i am dying laughing.,other_cyberbullying
@user wat,other_cyberbullying
"Obama just said ""user face desginer"" - oh no. no no no.",other_cyberbullying
❤️❤️ Oakland ❤️❤️,other_cyberbullying
#BlameOneNotAll  https://t.co/R1kWiO0saN,other_cyberbullying
Otter Creek #Redneck: Fat #Coon http://t.co/MdKjYHfCaz,other_cyberbullying
@user yes,other_cyberbullying
"@user like i would owe you, big time.",other_cyberbullying
@user @user @user @user literally,other_cyberbullying
@user YUP,other_cyberbullying
What is modtalkleak?,other_cyberbullying
#oomf keeps bullying me :(,other_cyberbullying
@user sometimes. :P  i try.,other_cyberbullying
Koro is A bully!!iya iya ooooo cc @user,other_cyberbullying
"@user lmaooooo, girl no I'm no bully.",other_cyberbullying
WTF am I watching…? #mkr,other_cyberbullying
DO WE EVER GET FUCKING PENALTIES?!? FUCKKKKK ME. #CHEPAL,other_cyberbullying
@user 😊,other_cyberbullying
Haaaaaaappy Birthdaaaaaaay bully @user :) !,other_cyberbullying
For fucks sake...,other_cyberbullying
@user I just did.,other_cyberbullying
@user no,other_cyberbullying
@user 😘,other_cyberbullying
@user @user does it matter?,other_cyberbullying
@user yup,other_cyberbullying
RT @user: @user https://t.co/xIq8E2seZQ,other_cyberbullying
@user 😳,other_cyberbullying
What is dogs' hold over idiots like us? ð,other_cyberbullying
juicebro vs @user http://t.co/rrgabKwse1,other_cyberbullying
@user @user i'm just gonna credit mike judge.,other_cyberbullying
@user but i've seen tank girl. :P,other_cyberbullying
I said fuck not duck ! ! ! ! https://t.co/hyKmCWWjh5,other_cyberbullying
@user jerk people. bad people.,other_cyberbullying
RT @user: @user http://t.co/VYR6qfoqsz,other_cyberbullying
@user i don't trust your youtube videos. you listen to dad-music.,other_cyberbullying
"@user , BULLY !",other_cyberbullying
¯\_(ツ)_/¯,other_cyberbullying
@user @user 1k :/,other_cyberbullying
My little lemon tarts #mkr http://t.co/XcwiPfRXmo,other_cyberbullying
#BlameOneNotAll  https://t.co/qgzY9nC9iS,other_cyberbullying
RT @user: Fuck fake friends we don't need em!!!! https://t.co/5J1UGmzmRo,other_cyberbullying
@user randi@user.io,other_cyberbullying
@user @user doesn't look like I am.,other_cyberbullying
My.,other_cyberbullying
@user yup!,other_cyberbullying
@user not sure.,other_cyberbullying
@user @user http://t.co/8l8NhWye3E,other_cyberbullying
OAPI got a mention on Kotaku. :) http://t.co/ME8NWsU7wo,other_cyberbullying
Soon.,other_cyberbullying
@user yes,other_cyberbullying
Tulips are pink,other_cyberbullying
@user @user hahaha yams,other_cyberbullying
Florida,other_cyberbullying
@user yup!,other_cyberbullying
@user i'm just fast,other_cyberbullying
@user so jealous,other_cyberbullying
"Stay safe, Oakland.",other_cyberbullying
@user @user @user @user i don't know. but i feel like @user would.,other_cyberbullying
@user i ruin EVERYTHIIIIIIING,other_cyberbullying
@user I'm in SF. :P,other_cyberbullying
@user https://t.co/b5HFOAtfbk,other_cyberbullying
RT @user: @user no pressure http://t.co/2aBfsrhrxA,other_cyberbullying
DRUNK ON DUCK FAT AND VODKA AND WHATEVER THE FUCK THESE FRUITS ARE. @user http://t.co/RXdfVzjOeB,other_cyberbullying
NO http://t.co/st8EjQQHFj,other_cyberbullying
Shame Katie and Nikki .. Kat - you're going down #mkr,other_cyberbullying
